Id,date,ePAR,Temperature,RelativeHumidity,Co2,Pressure,VPD,DewPoint,FanRPM,SP_522,SQ_618
4849,2024-02-21 12:15:20,254.4,21.57,44.7,532,99.05,1.39,8.89,39.63,172.7,NA
4850,2024-02-21 12:20:20,209.4,23.2,38,522,99.03,1.74,8.07,39.96,133.3,NA
4851,2024-02-21 12:25:20,301.7,24.55,37,498,99.03,1.97,8.96,40.28,239.4,NA
4852,2024-02-21 12:30:00,292.5,21.63,42.6,493,99.03,1.48,8.3,40.28,180.8,NA
4853,2024-02-21 12:35:00,483,26.24,39.9,486,99.01,2.07,11.53,39.96,133.7,NA
4854,2024-02-21 12:40:00,412.8,25.51,40.5,486,99.01,1.94,11.22,40.28,93.4,NA
4855,2024-02-21 12:45:20,489.2,24.62,42.6,497,98.99,1.79,11.06,39.32,103.9,NA
4856,2024-02-21 12:50:20,503.7,23.17,42.4,470,98.99,1.81,9.76,39.63,115.2,NA
4857,2024-02-21 12:55:20,651.8,27.03,43.6,478,98.97,1.99,14.03,39.96,155.7,NA
4858,2024-02-21 13:00:20,319.9,27.07,38.3,488,98.97,2.22,11.71,39.32,110.1,NA
4859,2024-02-21 13:05:00,284.5,25.06,39.7,484,98.95,1.99,10.58,39.32,106.7,NA
4860,2024-02-21 13:10:20,495.6,25.01,40.4,494,98.96,1.89,10.62,39.63,134.8,NA
4861,2024-02-21 13:15:00,270.2,26.76,41.4,485,98.95,2.07,12.4,39.96,103.7,NA
4862,2024-02-21 13:20:20,530.7,25.59,37.6,485,98.94,2.01,10.22,39.96,141.1,NA
4863,2024-02-21 13:25:20,266.7,23.66,41.9,494,98.94,1.62,9.47,40.28,104.6,NA
4864,2024-02-21 13:30:00,343,26.24,40.8,483,98.93,2.04,11.88,40.62,115.3,NA
4865,2024-02-21 13:35:20,411.3,25.49,37.7,495,NA,2.05,10.03,39.63,122.6,NA
4866,2024-02-21 13:40:20,255.3,21.76,41.4,492,98.92,1.51,8.06,39.63,95.3,NA
4867,2024-02-21 13:45:00,217.9,25.76,37.8,497,98.9,2.07,10.29,39.63,90.1,NA
4868,2024-02-21 13:50:00,334.2,25.16,39.4,493,98.89,1.93,10.41,39.63,116.9,NA
4869,2024-02-21 13:55:20,285.9,NA,39.7,490,98.88,1.92,10.77,39.96,110.9,NA
4870,2024-02-21 14:00:00,237.6,26.16,43.1,488,98.87,1.92,12.61,39.96,102.1,NA
4871,2024-02-21 14:05:20,277.1,24.99,38.4,495,98.86,1.98,9.84,39.63,110.8,NA
4872,2024-02-21 14:10:00,217,25.13,40.5,493,98.85,1.88,10.7,40.28,94.9,NA
4873,2024-02-21 14:15:20,211.6,24.36,40.2,486,98.84,1.83,10.01,39.32,94.5,NA
4874,2024-02-21 14:20:00,200.8,21.68,NA,497,98.84,1.42,8.33,40.28,93.6,NA
4875,2024-02-21 14:25:20,215.8,21.46,44,483,98.82,1.44,8.22,39.63,100.6,NA
4876,2024-02-21 14:30:00,269.2,24.65,41.5,490,98.82,1.81,10.73,40.62,174.5,NA
4877,2024-02-21 14:35:00,232.7,24.75,41.5,487,98.81,1.82,10.76,39.96,123,NA
4878,2024-02-21 14:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4879,2024-02-21 14:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4880,2024-02-21 14:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4881,2024-02-21 14:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4882,2024-02-21 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4883,2024-02-21 15:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4884,2024-02-21 15:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4885,2024-02-21 15:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4886,2024-02-21 15:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4887,2024-02-21 15:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4888,2024-02-21 15:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4889,2024-02-21 15:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4890,2024-02-21 15:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4891,2024-02-21 15:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4892,2024-02-21 15:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4893,2024-02-21 15:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4894,2024-02-21 16:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4895,2024-02-21 16:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4896,2024-02-21 16:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4897,2024-02-21 16:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4898,2024-02-21 16:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4899,2024-02-21 16:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4900,2024-02-21 16:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4901,2024-02-21 16:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4902,2024-02-21 16:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4903,2024-02-21 16:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4904,2024-02-21 16:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4905,2024-02-21 16:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4906,2024-02-21 17:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4907,2024-02-21 17:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4908,2024-02-21 17:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4909,2024-02-21 17:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4910,2024-02-21 17:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4911,2024-02-21 17:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4912,2024-02-21 17:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4913,2024-02-21 17:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4914,2024-02-21 17:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4915,2024-02-21 17:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4916,2024-02-21 17:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4917,2024-02-21 17:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4918,2024-02-21 18:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4919,2024-02-21 18:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4920,2024-02-21 18:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4921,2024-02-21 18:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4922,2024-02-21 18:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4923,2024-02-21 18:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4924,2024-02-21 18:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4925,2024-02-21 18:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4926,2024-02-21 18:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4927,2024-02-21 18:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4928,2024-02-21 18:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4929,2024-02-21 18:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4930,2024-02-21 19:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4931,2024-02-21 19:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4932,2024-02-21 19:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4933,2024-02-21 19:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4934,2024-02-21 19:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4935,2024-02-21 19:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4936,2024-02-21 19:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4937,2024-02-21 19:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4938,2024-02-21 19:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4939,2024-02-21 19:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4940,2024-02-21 19:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4941,2024-02-21 19:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4942,2024-02-21 20:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4943,2024-02-21 20:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4944,2024-02-21 20:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4945,2024-02-21 20:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4946,2024-02-21 20:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4947,2024-02-21 20:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4948,2024-02-21 20:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4949,2024-02-21 20:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4950,2024-02-21 20:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4951,2024-02-21 20:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4952,2024-02-21 20:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4953,2024-02-21 20:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4954,2024-02-21 21:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4955,2024-02-21 21:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4956,2024-02-21 21:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4957,2024-02-21 21:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4958,2024-02-21 21:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4959,2024-02-21 21:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4960,2024-02-21 21:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4961,2024-02-21 21:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4962,2024-02-21 21:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4963,2024-02-21 21:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4964,2024-02-21 21:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4965,2024-02-21 21:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4966,2024-02-21 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4967,2024-02-21 22:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4968,2024-02-21 22:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4969,2024-02-21 22:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4970,2024-02-21 22:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4971,2024-02-21 22:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4972,2024-02-21 22:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4973,2024-02-21 22:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4974,2024-02-21 22:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4975,2024-02-21 22:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4976,2024-02-21 22:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4977,2024-02-21 22:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4978,2024-02-21 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4979,2024-02-21 23:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4980,2024-02-21 23:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4981,2024-02-21 23:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4982,2024-02-21 23:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4983,2024-02-21 23:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4984,2024-02-21 23:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4985,2024-02-21 23:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4986,2024-02-21 23:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4987,2024-02-21 23:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4988,2024-02-21 23:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4989,2024-02-21 23:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4990,2024-02-22 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4991,2024-02-22 00:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4992,2024-02-22 00:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4993,2024-02-22 00:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4994,2024-02-22 00:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4995,2024-02-22 00:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4996,2024-02-22 00:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4997,2024-02-22 00:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4998,2024-02-22 00:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4999,2024-02-22 00:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5000,2024-02-22 00:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5001,2024-02-22 00:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5002,2024-02-22 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5003,2024-02-22 01:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5004,2024-02-22 01:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5005,2024-02-22 01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5006,2024-02-22 01:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5007,2024-02-22 01:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5008,2024-02-22 01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5009,2024-02-22 01:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5010,2024-02-22 01:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5011,2024-02-22 01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5012,2024-02-22 01:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5013,2024-02-22 01:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5014,2024-02-22 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5015,2024-02-22 02:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5016,2024-02-22 02:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5017,2024-02-22 02:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5018,2024-02-22 02:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5019,2024-02-22 02:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5020,2024-02-22 02:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5021,2024-02-22 02:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5022,2024-02-22 02:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5023,2024-02-22 02:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5024,2024-02-22 02:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5025,2024-02-22 02:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5026,2024-02-22 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5027,2024-02-22 03:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5028,2024-02-22 03:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5029,2024-02-22 03:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5030,2024-02-22 03:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5031,2024-02-22 03:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5032,2024-02-22 03:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5033,2024-02-22 03:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5034,2024-02-22 03:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5035,2024-02-22 03:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5036,2024-02-22 03:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5037,2024-02-22 03:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5038,2024-02-22 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5039,2024-02-22 04:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5040,2024-02-22 04:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5041,2024-02-22 04:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5042,2024-02-22 04:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5043,2024-02-22 04:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5044,2024-02-22 04:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5045,2024-02-22 04:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5046,2024-02-22 04:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5047,2024-02-22 04:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5048,2024-02-22 04:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5049,2024-02-22 04:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5050,2024-02-22 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5051,2024-02-22 05:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5052,2024-02-22 05:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5053,2024-02-22 05:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5054,2024-02-22 05:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5055,2024-02-22 05:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5056,2024-02-22 05:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5057,2024-02-22 05:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5058,2024-02-22 05:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5059,2024-02-22 05:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5060,2024-02-22 05:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5061,2024-02-22 05:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5062,2024-02-22 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5063,2024-02-22 06:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5064,2024-02-22 06:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5065,2024-02-22 06:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5066,2024-02-22 06:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5067,2024-02-22 06:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5068,2024-02-22 06:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5069,2024-02-22 06:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5070,2024-02-22 06:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5071,2024-02-22 06:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5072,2024-02-22 06:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5073,2024-02-22 06:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5074,2024-02-22 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5075,2024-02-22 07:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5076,2024-02-22 07:10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5077,2024-02-22 07:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5078,2024-02-22 07:20:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5079,2024-02-22 07:25:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5080,2024-02-22 07:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5081,2024-02-22 07:35:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5082,2024-02-22 07:40:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5083,2024-02-22 07:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5084,2024-02-22 07:50:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5085,2024-02-22 07:55:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5086,2024-02-22 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5087,2024-02-22 08:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5088,2024-02-22 17:10:20,88.7,23.45,55,485,97.06,1.29,13.86,39.63,36.4,NA
5089,2024-02-22 17:15:00,80.3,23.37,56.6,477,97.05,1.24,14.19,40.62,32.7,NA
5090,2024-02-22 17:20:00,72.2,23.59,58.1,463,97.05,1.25,15.03,39.96,29.3,NA
5091,2024-02-22 17:25:00,61.5,23.36,57.9,462,97.03,1.2,14.56,39.96,25,NA
5092,2024-02-22 17:30:20,50,23.29,59,461,97.02,1.17,14.83,40.62,20,NA
5093,2024-02-22 17:35:00,43.7,22.97,58.9,464,97.03,1.16,14.5,40.62,17.1,NA
5094,2024-02-22 17:40:20,35.8,22.9,61.1,455,97.01,1.09,14.84,40.28,13.6,NA
5095,2024-02-22 17:45:20,32.3,22.66,59.9,460,97,1.11,14.57,39.63,11.9,NA
5096,2024-02-22 17:50:20,74.3,22.59,60.6,452,97,1.07,14.67,39.63,29.1,NA
5097,2024-02-22 17:55:20,77.4,22.89,61.9,449,NA,1.06,15.18,39.96,30.8,NA
5098,2024-02-22 18:00:20,75,23.56,58.4,465,96.99,1.18,14.74,40.62,31.3,NA
5099,2024-02-22 18:05:20,70.5,22.06,51.9,463,96.96,1.32,10.28,39.96,26,NA
5100,2024-02-22 18:10:00,41.9,22.62,42.2,535,96.97,1.57,9.13,39.63,21.2,NA
5101,2024-02-22 18:15:00,28.4,23.08,47.2,516,96.95,1.47,11.16,39.96,12.8,NA
5102,2024-02-22 18:20:00,18.5,22.37,48.1,508,96.97,1.4,10.79,39.96,7.3,NA
5103,2024-02-22 18:25:20,8.1,21.04,40.3,524,96.96,1.45,7.06,39.96,1.8,NA
5104,2024-02-22 18:30:00,5.3,20.77,43,513,96.95,1.39,7.74,39.63,0.7,NA
5105,2024-02-22 18:35:20,2.5,20.17,47.5,522,96.93,1.26,8.73,39.63,6553.3,NA
5106,2024-02-22 18:40:20,1.1,20,49.4,526,96.93,1.17,8.97,40.62,6552.9,NA
5107,2024-02-22 18:45:20,0.7,19.62,50.9,528,96.94,1.12,9.2,40.28,6552.8,NA
5108,2024-02-22 18:50:00,0.2,19.11,52,523,96.95,1.05,9.14,39.63,6552.8,NA
5109,2024-02-22 18:55:00,0,18.86,53.3,538,96.94,1.01,9.16,40.28,6552.6,NA
5110,2024-02-22 19:00:20,0,18.42,54.3,527,96.95,0.96,9.02,39.32,6552.6,NA
5111,2024-02-22 19:05:20,0,18.11,54.1,528,96.96,0.94,8.73,39.63,6552.6,NA
5112,2024-02-22 19:10:20,0,17.81,54,515,96.96,0.94,8.41,39.63,6552.6,NA
5113,2024-02-22 19:15:19,0,17.59,54.2,520,96.96,0.91,8.23,39.63,6552.7,NA
5114,2024-02-22 19:20:20,0,17.39,55.1,522,96.96,0.89,8.26,39.32,6552.6,NA
5115,2024-02-22 19:25:20,0,17.24,55.8,528,96.97,0.86,8.32,39.96,6552.5,NA
5116,2024-02-22 19:30:00,0,17.13,56.2,523,96.96,0.85,8.33,39.96,6552.5,NA
5117,2024-02-22 19:35:20,0,16.9,56,525,96.96,0.85,8.09,39.32,6552.7,NA
5118,2024-02-22 19:40:00,0,16.82,56.7,536,96.95,0.81,8.29,39.32,6552.7,NA
5119,2024-02-22 19:45:20,0,16.7,58.6,519,96.95,0.78,8.57,39.63,6552.9,NA
5120,2024-02-22 19:50:00,0.1,16.44,59.5,526,96.95,0.76,8.53,39.63,6552.8,NA
5121,2024-02-22 19:55:00,0,16.32,59.4,530,96.95,0.75,8.41,39.63,6552.8,NA
5122,2024-02-22 20:00:20,0,16.25,59.3,519,96.94,0.74,8.27,39.63,6552.9,NA
5123,2024-02-22 20:05:20,0,15.98,59.5,517,96.94,0.73,8.11,39.96,6552.8,NA
5124,2024-02-22 20:10:20,0,16.04,59.5,529,96.94,0.73,8.15,39.96,6552.9,NA
5125,2024-02-22 20:15:20,0,15.99,62,545,96.94,0.69,8.75,39.32,6552.9,NA
5126,2024-02-22 20:20:20,0,15.99,61.6,536,96.94,0.69,8.66,39.32,6552.9,NA
5127,2024-02-22 20:25:20,0,15.94,62.7,531,96.94,0.67,8.81,39.63,6552.9,NA
5128,2024-02-22 20:30:20,0.1,15.74,62.6,529,96.94,0.67,8.66,39.96,6552.9,NA
5129,2024-02-22 20:35:20,0,15.44,63.3,527,96.94,0.64,8.54,40.28,6552.8,NA
5130,2024-02-22 20:40:20,0,15.47,63,532,96.94,0.65,NA,39.96,6552.9,NA
5131,2024-02-22 20:45:00,NA,15.54,63.5,533,96.95,0.64,8.63,40.28,6552.6,NA
5132,2024-02-22 20:50:20,0,15.5,64.1,536,96.94,0.63,8.73,39.96,6552.7,NA
5133,2024-02-22 20:55:20,0,15.51,63.2,533,96.94,0.64,8.52,39.63,6552.7,NA
5134,2024-02-22 21:00:19,0,15.46,63.9,533,96.93,0.64,8.63,39.63,6552.9,NA
5135,2024-02-22 21:05:00,0,15.34,65.2,537,96.94,0.6,8.67,40.28,6552.7,NA
5136,2024-02-22 21:10:00,0,15.28,65.3,546,96.94,0.6,8.86,39.96,6552.8,NA
5137,2024-02-22 21:15:00,0,NA,64.7,540,96.94,0.61,8.69,39.63,6552.9,NA
5138,2024-02-22 21:20:20,0,15.2,66.3,536,96.95,0.58,8.95,40.28,6552.8,NA
5139,2024-02-22 21:25:20,0,15.23,66.4,536,96.95,0.57,8.99,39.63,6552.9,NA
5140,2024-02-22 21:30:00,0,15.1,67.6,543,96.94,0.55,9.11,39.96,6552.9,NA
